# header 	Uncorrected len	N (%)	len	GC (%)
>GPLIN_001260500	882	0.0	882	0.503
>GPLIN_001616600	369	0.0	369	0.48
>GPLIN_001616700	87	0.0	87	0.621
>GPLIN_001616800	87	0.0	87	0.667
>GPLIN_001616900	636	0.0	636	0.594
>GPLIN_001260600	444	0.0	444	0.556
>GPLIN_001260700	984	0.0	984	0.481
>GPLIN_001260800	561	0.0	561	0.544
>GPLIN_001260900	3714	0.0	3714	0.533
>GPLIN_001261100	1458	0.0	1458	0.525
>GPLIN_001617000	546	0.0	546	0.515
>GPLIN_001617100	627	0.0	627	0.568
>GPLIN_001261200	552	0.0	552	0.453
>GPLIN_001261300	384	0.0	384	0.477
>GPLIN_001261400	243	0.0	243	0.42
>GPLIN_001261500	1278	0.0	1278	0.428
>GPLIN_001261600	714	0.0	714	0.426
>GPLIN_001261700	636	0.0	636	0.423
>GPLIN_001261800	963	0.0	963	0.486
>GPLIN_001261900	492	0.0	492	0.4
>GPLIN_001617200	474	0.0	474	0.458
>GPLIN_001262000	324	0.0	324	0.534
>GPLIN_001617300	180	0.0	180	0.556
>GPLIN_001617400	627	0.0	627	0.609
>GPLIN_000359200	177	0.0	177	0.593
>GPLIN_000359300	924	0.0	924	0.55
>GPLIN_000359400	1047	0.0	1047	0.492
>GPLIN_000359500	2955	0.0	2955	0.6
>GPLIN_000359600	984	0.0	984	0.509
>GPLIN_000359700	2532	0.0	2532	0.66
>GPLIN_000359800	5709	0.0	5709	0.569
>GPLIN_000359900	2622	0.0	2622	0.551
>GPLIN_000360000	459	0.0	459	0.534
>GPLIN_000360100	948	0.0	948	0.558
>GPLIN_000360200	564	0.0	564	0.459
>GPLIN_000360300	576	0.0	576	0.547
>GPLIN_000360400	375	0.0	375	0.493
>GPLIN_000360500	726	0.0	726	0.576
>GPLIN_000360600	708	0.0	708	0.585
>GPLIN_000360700	3624	0.0	3624	0.601
>GPLIN_000360800	411	0.0	411	0.686
>GPLIN_000360900	891	0.0	891	0.468
>GPLIN_000361000	3873	0.0	3873	0.521
>GPLIN_000361100	1293	0.0	1293	0.58
>GPLIN_000361200	1233	0.0	1233	0.513
>GPLIN_000361300	1539	0.0	1539	0.491
>GPLIN_000361400	363	0.0	363	0.493
>GPLIN_000361500	918	0.0	918	0.469
>GPLIN_000361600	255	0.0	255	0.392
>GPLIN_000361700	591	0.0	591	0.355
>GPLIN_000361800	1026	0.0	1026	0.459
>GPLIN_000361900	2124	0.0	2124	0.457
>GPLIN_000362000	306	0.0	306	0.533
>GPLIN_000362100	909	0.0	909	0.442
>GPLIN_001262100	5988	0.0	5988	0.495
>GPLIN_001262200	3261	0.0	3261	0.517
>GPLIN_001262300	2142	0.0	2142	0.529
>GPLIN_001262400	411	0.0	411	0.564
>GPLIN_001262500	225	0.0	225	0.6
>GPLIN_001262600	1545	0.0	1545	0.564
>GPLIN_001262700	2343	0.0	2343	0.542
>GPLIN_001262800	648	0.0	648	0.463
>GPLIN_001262900	699	0.0	699	0.498
>GPLIN_001617500	477	0.0	477	0.553
>GPLIN_001263000	726	0.0	726	0.508
>GPLIN_001263100	1728	0.0	1728	0.471
>GPLIN_001263200	273	0.0	273	0.451
>GPLIN_001263300	513	0.0	513	0.524
>GPLIN_001617600	174	0.0	174	0.466
>GPLIN_001263400	417	0.0	417	0.482
>GPLIN_001263500	306	0.0	306	0.529
>GPLIN_001263600	1590	0.0	1590	0.541
>GPLIN_001263700	723	0.0	723	0.412
>GPLIN_001263800	495	0.0	495	0.592
>GPLIN_001617700	261	0.0	261	0.559
>GPLIN_001263900	201	0.0	201	0.373
>GPLIN_001264000	600	0.0	600	0.512
>GPLIN_001264100	1440	0.0	1440	0.51
>GPLIN_001264200	2082	0.0	2082	0.507
>GPLIN_001264300	1266	0.0	1266	0.427
>GPLIN_001264400	453	0.0	453	0.369
>GPLIN_001617800	369	0.0	369	0.509
>GPLIN_001264500	384	0.0	384	0.357
>GPLIN_001264600	294	0.0	294	0.435
>GPLIN_001264700	543	0.0	543	0.543
>GPLIN_001264800	456	0.0	456	0.45
>GPLIN_001617900	117	0.0	117	0.564
>GPLIN_001618000	117	0.0	117	0.419
>GPLIN_001264900	282	0.0	282	0.543
>GPLIN_001265000	1014	0.0	1014	0.429
>GPLIN_001265100	264	0.0	264	0.595
>GPLIN_001265200	372	0.0	372	0.57
>GPLIN_001265300	1917	0.0	1917	0.523
>GPLIN_001265400	204	0.0	204	0.461
>GPLIN_001618100	447	0.0	447	0.611
>GPLIN_001618200	204	0.0	204	0.51
>GPLIN_001265500	1617	0.0	1617	0.492
>GPLIN_001265600	690	0.0	690	0.561
>GPLIN_001265700	822	0.0	822	0.529
>GPLIN_001265800	1374	0.0	1374	0.434
>GPLIN_001265900	759	0.0	759	0.439
>GPLIN_001266000	6747	0.0	6747	0.512
>GPLIN_001266100	1188	0.0	1188	0.584
>GPLIN_001266200	2766	0.0	2766	0.6
>GPLIN_001266300	1383	0.0	1383	0.537
>GPLIN_001618300	546	0.0	546	0.579
>GPLIN_001618400	120	0.0	120	0.383
>GPLIN_001618500	195	0.0	195	0.636
>GPLIN_001618600	522	0.0	522	0.437
>GPLIN_001266400	117	0.0	117	0.65
>GPLIN_001266500	6384	0.0	6384	0.522
>GPLIN_001266600	774	0.0	774	0.475
>GPLIN_001266700	312	0.0	312	0.532
>GPLIN_001618700	213	0.0	213	0.512
>GPLIN_001618800	195	0.0	195	0.513
>GPLIN_000051100	1332	0.0	1332	0.579
>GPLIN_000051200	2535	0.0	2535	0.459
>GPLIN_000051300	507	0.0	507	0.489
>GPLIN_000051400	282	0.0	282	0.624
>GPLIN_000051500	291	0.0	291	0.46
>GPLIN_000051600	729	0.0	729	0.457
>GPLIN_000051700	636	0.0	636	0.491
>GPLIN_000051800	816	0.0	816	0.5
>GPLIN_000052000	777	0.0	777	0.508
>GPLIN_000052100	1077	0.0	1077	0.5
>GPLIN_000052300	489	0.0	489	0.534
>GPLIN_000052400	1551	0.0	1551	0.54
>GPLIN_000052500	309	0.0	309	0.489
>GPLIN_000052600	1110	0.0	1110	0.533
>GPLIN_000052800	744	0.0	744	0.483
>GPLIN_000052900	1179	0.0	1179	0.475
>GPLIN_000053000	1056	0.0	1056	0.503
>GPLIN_000053100	1500	0.0	1500	0.495
>GPLIN_000053200	1065	0.0	1065	0.514
>GPLIN_000053300	2316	0.0	2316	0.494
>GPLIN_000053400	492	0.0	492	0.482
>GPLIN_000053500	654	0.0	654	0.505
>GPLIN_000053600	339	0.0	339	0.546
>GPLIN_000053800	648	0.0	648	0.48
>GPLIN_000054200	624	0.0	624	0.518
>GPLIN_000054300	837	0.0	837	0.554
>GPLIN_000054400	306	0.0	306	0.598
>GPLIN_000054500	5199	0.0	5199	0.543
>GPLIN_000054600	1392	0.0	1392	0.55
>GPLIN_000054700	870	0.0	870	0.525
>GPLIN_000054800	1491	0.0	1491	0.502
>GPLIN_000054900	2373	0.0	2373	0.492
>GPLIN_000055000	633	0.0	633	0.537
>GPLIN_000055100	1179	0.0	1179	0.506
>GPLIN_000055200	474	0.0	474	0.492
>GPLIN_000055300	1419	0.0	1419	0.545
>GPLIN_000055400	1212	0.0	1212	0.52
>GPLIN_000055500	435	0.0	435	0.49
>GPLIN_000055600	585	0.0	585	0.482
>GPLIN_000055700	546	0.0	546	0.527
>GPLIN_000055800	2259	0.0	2259	0.522
>GPLIN_000055900	852	0.0	852	0.565
>GPLIN_000056000	1413	0.0	1413	0.571
>GPLIN_000056100	1716	0.0	1716	0.455
>GPLIN_000056200	924	0.0	924	0.475
>GPLIN_000056300	1197	0.0	1197	0.452
>GPLIN_000056400	363	0.0	363	0.65
>GPLIN_000056500	1335	0.000749	1334	0.501
>GPLIN_000056600	2037	0.0	2037	0.541
>GPLIN_000056700	498	0.0	498	0.462
>GPLIN_000056800	312	0.0	312	0.535
>GPLIN_000362200	441	0.0	441	0.503
>GPLIN_000362300	1452	0.0	1452	0.573
>GPLIN_000362400	3120	0.0	3120	0.573
>GPLIN_000362500	543	0.0	543	0.543
>GPLIN_000362600	1458	0.0	1458	0.573
>GPLIN_000362800	447	0.0	447	0.602
>GPLIN_000362900	303	0.0	303	0.521
>GPLIN_000363000	297	0.0	297	0.562
>GPLIN_000363100	237	0.0	237	0.523
>GPLIN_000363200	573	0.0	573	0.607
>GPLIN_000363300	339	0.0	339	0.475
>GPLIN_000363400	1281	0.0	1281	0.46
>GPLIN_000363500	2718	0.0	2718	0.584
>GPLIN_000363600	549	0.0	549	0.53
>GPLIN_000363700	1152	0.0	1152	0.534
>GPLIN_000363800	369	0.0	369	0.523
>GPLIN_000363900	1035	0.0	1035	0.53
>GPLIN_000364000	2859	0.0	2859	0.545
>GPLIN_000364100	1485	0.0	1485	0.579
>GPLIN_000364300	381	0.0	381	0.52
>GPLIN_000364400	300	0.0	300	0.517
>GPLIN_000364500	1170	0.0	1170	0.544
>GPLIN_000364600	3054	0.0	3054	0.571
>GPLIN_000364700	1878	0.0	1878	0.504
>GPLIN_000364800	1092	0.0	1092	0.566
>GPLIN_000364900	3588	0.000279	3587	0.523
>GPLIN_000365000	4059	0.0	4059	0.518
>GPLIN_000365100	1581	0.0	1581	0.56
>GPLIN_000365200	981	0.0	981	0.515
>GPLIN_000365300	4305	0.0	4305	0.555
>GPLIN_000365400	771	0.0	771	0.534
>GPLIN_000365500	762	0.0	762	0.421
>GPLIN_001618900	420	0.0	420	0.631
>GPLIN_001619000	519	0.0	519	0.555
>GPLIN_001266800	567	0.0	567	0.51
>GPLIN_001266900	621	0.0	621	0.448
>GPLIN_001267000	1083	0.0	1083	0.427
>GPLIN_001267100	5547	0.0	5547	0.556
>GPLIN_001267200	672	0.0	672	0.424
>GPLIN_001267300	2679	0.0	2679	0.502
>GPLIN_001267400	684	0.0	684	0.529
>GPLIN_001619100	396	0.0	396	0.581
>GPLIN_001619200	585	0.0	585	0.556
>GPLIN_001619300	102	0.0	102	0.461
>GPLIN_001267500	261	0.0	261	0.521
>GPLIN_001267600	534	0.0	534	0.463
>GPLIN_001267700	2406	0.0	2406	0.404
>GPLIN_001267800	915	0.0	915	0.523
>GPLIN_001267900	2829	0.0	2829	0.544
>GPLIN_001268000	546	0.0	546	0.489
>GPLIN_001619400	153	0.0	153	0.582
>GPLIN_001619500	516	0.0	516	0.541
>GPLIN_001268100	504	0.0	504	0.567
>GPLIN_001268200	486	0.0	486	0.576
>GPLIN_001268300	3315	0.0	3315	0.567
>GPLIN_001268400	3027	0.0	3027	0.545
>GPLIN_001268500	918	0.0	918	0.527
>GPLIN_001268600	795	0.0	795	0.546
>GPLIN_001268700	2937	0.0	2937	0.506
>GPLIN_001268800	204	0.0	204	0.52
>GPLIN_001268900	672	0.0	672	0.487
>GPLIN_001269000	603	0.0	603	0.4
>GPLIN_001269100	240	0.0	240	0.558
>GPLIN_001269200	2427	0.0	2427	0.562
>GPLIN_001269300	1452	0.0	1452	0.519
>GPLIN_001269400	693	0.0	693	0.466
>GPLIN_001269500	300	0.0	300	0.413
>GPLIN_001619600	105	0.0	105	0.419
>GPLIN_001269600	2676	0.0	2676	0.426
>GPLIN_001619700	210	0.0	210	0.533
>GPLIN_001619800	474	0.0	474	0.527
>GPLIN_001269700	1113	0.0	1113	0.545
>GPLIN_001269800	1068	0.0	1068	0.573
>GPLIN_001269900	1143	0.0	1143	0.563
>GPLIN_001270000	1740	0.0	1740	0.575
>GPLIN_001270100	615	0.0	615	0.483
>GPLIN_001270200	1245	0.0	1245	0.484
>GPLIN_001270300	567	0.0	567	0.437
>GPLIN_001270400	2388	0.0	2388	0.475
>GPLIN_001270500	2283	0.0	2283	0.473
>GPLIN_001270600	666	0.0	666	0.459
>GPLIN_001270700	591	0.0	591	0.459
>GPLIN_001270900	1341	0.0	1341	0.541
>GPLIN_001271000	2268	0.0	2268	0.557
>GPLIN_001619900	162	0.0	162	0.611
>GPLIN_001271100	318	0.0	318	0.535
>GPLIN_001271200	615	0.0	615	0.511
>GPLIN_001271300	288	0.0	288	0.497
>GPLIN_001620000	183	0.0	183	0.546
>GPLIN_001620100	546	0.0	546	0.39
>GPLIN_001620200	453	0.0	453	0.519
>GPLIN_000365600	114	0.0	114	0.535
>GPLIN_000365700	423	0.0	423	0.534
>GPLIN_000365800	447	0.0	447	0.488
>GPLIN_000365900	426	0.0	426	0.488
>GPLIN_000366000	1398	0.0	1398	0.526
>GPLIN_000366100	279	0.0	279	0.523
>GPLIN_000366200	348	0.0	348	0.5
>GPLIN_000366300	2142	0.0	2142	0.473
>GPLIN_000366400	489	0.0	489	0.515
>GPLIN_000366500	339	0.0	339	0.534
>GPLIN_000366600	684	0.0	684	0.518
>GPLIN_000366700	1392	0.0	1392	0.614
>GPLIN_000366800	372	0.0	372	0.516
>GPLIN_000366900	348	0.0	348	0.589
>GPLIN_000367000	285	0.0	285	0.495
>GPLIN_000367100	402	0.0	402	0.562
>GPLIN_000367200	2220	0.0	2220	0.495
>GPLIN_000367300	954	0.0	954	0.559
>GPLIN_000367400	813	0.0	813	0.563
>GPLIN_000367500	3792	0.0	3792	0.5
>GPLIN_000367600	1605	0.000623	1604	0.522
>GPLIN_000367700	474	0.0	474	0.582
>GPLIN_000367800	687	0.0	687	0.54
>GPLIN_000367900	1569	0.0	1569	0.543
>GPLIN_000368000	477	0.0	477	0.444
>GPLIN_000368100	813	0.0	813	0.523
>GPLIN_000368200	234	0.0	234	0.637
>GPLIN_000368300	2202	0.0	2202	0.509
>GPLIN_000368400	2214	0.0	2214	0.538
>GPLIN_000368500	1515	0.0	1515	0.559
>GPLIN_000368600	1104	0.0	1104	0.476
>GPLIN_000368700	462	0.0	462	0.526
>GPLIN_000368800	396	0.0	396	0.545
>GPLIN_000368900	1062	0.0	1062	0.476
>GPLIN_000369000	345	0.0	345	0.435
>GPLIN_000369200	1347	0.0	1347	0.56
>GPLIN_000369300	1845	0.0	1845	0.547
>GPLIN_000369400	2508	0.0	2508	0.512
>GPLIN_000369500	2079	0.0	2079	0.525
>GPLIN_000369600	573	0.0	573	0.532
>GPLIN_000369700	1461	0.0	1461	0.512
>GPLIN_000369800	477	0.0	477	0.493
>GPLIN_000369900	1491	0.0	1491	0.586
>GPLIN_000370000	1374	0.0	1374	0.576
>GPLIN_000370100	243	0.0	243	0.572
>GPLIN_000370200	393	0.0	393	0.588
>GPLIN_000370300	1449	0.0	1449	0.547
>GPLIN_000370400	1062	0.0	1062	0.513
>GPLIN_000370500	1611	0.0	1611	0.562
>GPLIN_000370600	483	0.0	483	0.52
>GPLIN_000370700	2883	0.0	2883	0.508
>GPLIN_000370800	2151	0.0	2151	0.5
>GPLIN_000370900	2286	0.0	2286	0.526
>GPLIN_000371000	1458	0.0	1458	0.501
>GPLIN_000371100	1749	0.0	1749	0.529
>GPLIN_001271400	678	0.0	678	0.463
>GPLIN_001620300	672	0.0	672	0.537
>GPLIN_001271500	381	0.0	381	0.504
>GPLIN_001271700	1251	0.0	1251	0.594
>GPLIN_001271800	1437	0.0	1437	0.569
>GPLIN_001271900	342	0.0	342	0.57
>GPLIN_001272000	366	0.0	366	0.473
>GPLIN_001272100	1323	0.0	1323	0.54
>GPLIN_001272200	720	0.0	720	0.601
>GPLIN_001272300	963	0.00104	962	0.578
>GPLIN_001272400	840	0.0	840	0.52
>GPLIN_001272500	1161	0.0	1161	0.532
>GPLIN_001272600	471	0.00212	470	0.609
>GPLIN_001272700	672	0.0	672	0.567
>GPLIN_001272800	1629	0.0	1629	0.589
>GPLIN_001272900	825	0.0	825	0.452
>GPLIN_001273000	282	0.0	282	0.447
>GPLIN_001273100	879	0.0	879	0.556
>GPLIN_001273200	429	0.0	429	0.513
>GPLIN_001620400	570	0.0	570	0.588
>GPLIN_001620500	672	0.0	672	0.53
>GPLIN_001273300	204	0.0	204	0.456
>GPLIN_001620600	609	0.0	609	0.672
>GPLIN_001620700	528	0.0	528	0.551
>GPLIN_001620800	174	0.0	174	0.603
>GPLIN_001620900	819	0.0	819	0.57
>GPLIN_001273400	2991	0.0	2991	0.57
>GPLIN_001273500	306	0.0	306	0.516
>GPLIN_001273600	399	0.0	399	0.539
>GPLIN_001273700	213	0.0	213	0.568
>GPLIN_001273800	399	0.0	399	0.539
>GPLIN_001621000	744	0.0	744	0.468
>GPLIN_001621100	483	0.0	483	0.536
>GPLIN_001273900	3846	0.0	3846	0.544
>GPLIN_001274000	1998	0.0	1998	0.563
>GPLIN_001274100	1155	0.0	1155	0.494
>GPLIN_001274200	594	0.0	594	0.446
>GPLIN_001621200	249	0.0	249	0.687
>GPLIN_001621300	531	0.0	531	0.448
>GPLIN_001274300	690	0.0	690	0.509
>GPLIN_001274400	255	0.0	255	0.471
>GPLIN_001274500	2064	0.0	2064	0.521
>GPLIN_001274600	2538	0.0	2538	0.431
>GPLIN_001274700	213	0.0	213	0.535
>GPLIN_001274800	630	0.0	630	0.473
>GPLIN_001621400	279	0.0	279	0.437
>GPLIN_001621500	225	0.0	225	0.502
>GPLIN_001274900	657	0.0	657	0.575
>GPLIN_001275000	612	0.0	612	0.531
>GPLIN_001275100	2040	0.0	2040	0.499
>GPLIN_001275200	1161	0.0	1161	0.455
>GPLIN_001275300	1881	0.0	1881	0.522
>GPLIN_001275400	495	0.0	495	0.556
>GPLIN_001275500	1002	0.0	1002	0.524
>GPLIN_001621600	150	0.0	150	0.633
>GPLIN_001621700	225	0.0	225	0.609
>GPLIN_000371200	684	0.0	684	0.442
>GPLIN_000371300	1212	0.0	1212	0.429
>GPLIN_000371400	435	0.0	435	0.455
>GPLIN_000371500	3117	0.0	3117	0.537
>GPLIN_000371600	609	0.0	609	0.522
>GPLIN_000371700	1080	0.0	1080	0.5
>GPLIN_000371800	408	0.0	408	0.542
>GPLIN_000371900	375	0.0	375	0.533
>GPLIN_000372000	417	0.0	417	0.504
>GPLIN_000372100	2436	0.0	2436	0.451
>GPLIN_000372200	1023	0.0	1023	0.518
>GPLIN_000372300	270	0.0	270	0.511
>GPLIN_000372400	1572	0.0	1572	0.441
>GPLIN_000372500	483	0.0	483	0.549
>GPLIN_000372600	675	0.0	675	0.513
>GPLIN_000372700	1647	0.0	1647	0.549
>GPLIN_000372800	993	0.0	993	0.459
>GPLIN_001275600	690	0.0	690	0.538
>GPLIN_001275700	1008	0.0	1008	0.497
>GPLIN_001275800	1479	0.0	1479	0.511
>GPLIN_001275900	723	0.0	723	0.55
>GPLIN_001276000	1464	0.0	1464	0.497
>GPLIN_001276100	738	0.0	738	0.392
>GPLIN_001621800	219	0.0	219	0.475
>GPLIN_001621900	207	0.0	207	0.425
>GPLIN_001622000	435	0.0	435	0.577
>GPLIN_001276200	405	0.0	405	0.452
>GPLIN_001276300	765	0.0	765	0.556
>GPLIN_001276400	663	0.0	663	0.451
>GPLIN_001276500	612	0.0	612	0.458
>GPLIN_001276600	582	0.0	582	0.486
>GPLIN_001276700	723	0.0	723	0.483
>GPLIN_001622100	222	0.0	222	0.509
>GPLIN_001276800	1452	0.0	1452	0.603
>GPLIN_001276900	2220	0.0	2220	0.589
>GPLIN_001277000	1458	0.0	1458	0.544
>GPLIN_001277100	273	0.0	273	0.593
>GPLIN_001277200	1419	0.0	1419	0.555
>GPLIN_001622200	246	0.0	246	0.589
>GPLIN_001622300	348	0.0	348	0.417
>GPLIN_001622400	255	0.0	255	0.62
>GPLIN_001277300	573	0.0	573	0.508
>GPLIN_001277400	1083	0.0	1083	0.529
>GPLIN_001277500	957	0.0	957	0.478
>GPLIN_001277600	1896	0.0	1896	0.509
>GPLIN_001277700	2013	0.0	2013	0.503
>GPLIN_001277800	1566	0.0	1566	0.554
>GPLIN_001277900	2514	0.0	2514	0.518
>GPLIN_001278000	783	0.0	783	0.499
>GPLIN_001278100	696	0.0	696	0.45
>GPLIN_001278200	678	0.0	678	0.456
>GPLIN_001278300	597	0.0	597	0.516
>GPLIN_001622500	270	0.0	270	0.522
>GPLIN_001622600	165	0.0	165	0.497
>GPLIN_001622700	93	0.0	93	0.591
>GPLIN_001622800	204	0.0	204	0.52
>GPLIN_001622900	384	0.0	384	0.482
>GPLIN_001278400	462	0.0	462	0.426
>GPLIN_001623000	135	0.00741	134	0.582
>GPLIN_001623100	411	0.0	411	0.562
>GPLIN_001623200	177	0.0	177	0.571
>GPLIN_001623300	690	0.0	690	0.503
>GPLIN_001623400	165	0.0	165	0.527
>GPLIN_000372900	1335	0.0	1335	0.469
>GPLIN_000373000	309	0.0	309	0.544
>GPLIN_000373100	1056	0.0	1056	0.505
>GPLIN_000373200	1167	0.0	1167	0.526
>GPLIN_000373300	228	0.0	228	0.447
>GPLIN_000373400	2259	0.0	2259	0.512
>GPLIN_000373500	2382	0.0	2382	0.495
>GPLIN_000373600	852	0.0	852	0.446
>GPLIN_000373700	1512	0.0	1512	0.469
>GPLIN_000373800	945	0.0	945	0.448
>GPLIN_000373900	2964	0.0	2964	0.48
>GPLIN_000374100	873	0.0	873	0.537
>GPLIN_000374200	303	0.0	303	0.436
>GPLIN_000374300	1269	0.0	1269	0.496
>GPLIN_000374400	453	0.0	453	0.479
>GPLIN_000374500	3327	0.0	3327	0.557
>GPLIN_000374600	1533	0.0	1533	0.476
>GPLIN_000374700	1155	0.0	1155	0.453
>GPLIN_000374800	651	0.0	651	0.464
>GPLIN_000374900	351	0.0	351	0.444
>GPLIN_000375000	528	0.0	528	0.419
>GPLIN_000375100	393	0.0	393	0.504
>GPLIN_000375200	516	0.0	516	0.492
>GPLIN_000375300	828	0.0	828	0.447
>GPLIN_000375400	876	0.0	876	0.513
>GPLIN_000375500	1308	0.0	1308	0.452
>GPLIN_000375600	1971	0.0	1971	0.462
>GPLIN_000375700	1884	0.0	1884	0.475
>GPLIN_000375800	264	0.0	264	0.504
>GPLIN_000375900	390	0.0	390	0.479
>GPLIN_000376000	489	0.0	489	0.585
>GPLIN_000376100	1611	0.0	1611	0.579
>GPLIN_000376200	4941	0.000202	4940	0.568
>GPLIN_000376300	1740	0.0	1740	0.519
>GPLIN_000376400	3042	0.0	3042	0.435
>GPLIN_000376500	1155	0.0	1155	0.462
>GPLIN_001278500	2262	0.0	2262	0.58
>GPLIN_001278600	300	0.0	300	0.497
>GPLIN_001623500	207	0.0	207	0.556
>GPLIN_001623600	312	0.0	312	0.526
>GPLIN_001278700	312	0.0	312	0.439
>GPLIN_001278800	324	0.0	324	0.562
>GPLIN_001278900	924	0.0	924	0.535
>GPLIN_001279000	711	0.0	711	0.608
>GPLIN_001279100	1011	0.0	1011	0.44
>GPLIN_001279200	813	0.0	813	0.558
>GPLIN_001279300	486	0.0	486	0.502
>GPLIN_001623700	528	0.0	528	0.545
>GPLIN_001279400	270	0.0	270	0.556
>GPLIN_001279500	324	0.0	324	0.611
>GPLIN_001279600	645	0.0	645	0.419
>GPLIN_001623800	483	0.0	483	0.52
>GPLIN_001623900	675	0.0	675	0.57
>GPLIN_001279700	723	0.0	723	0.539
>GPLIN_001279800	927	0.0	927	0.475
>GPLIN_001279900	501	0.0	501	0.505
>GPLIN_001280000	387	0.0	387	0.517
>GPLIN_001280100	1377	0.0	1377	0.542
>GPLIN_001280200	351	0.0	351	0.521
>GPLIN_001280300	2115	0.0	2115	0.535
>GPLIN_001280400	441	0.0	441	0.515
>GPLIN_001280500	801	0.0	801	0.538
>GPLIN_001280600	1986	0.0	1986	0.58
>GPLIN_001280700	243	0.0	243	0.42
>GPLIN_001624000	861	0.0	861	0.581
>GPLIN_001624100	342	0.0	342	0.515
>GPLIN_001624200	396	0.0	396	0.505
>GPLIN_001624300	189	0.0	189	0.503
>GPLIN_001624400	756	0.0	756	0.504
>GPLIN_001624500	309	0.0	309	0.641
>GPLIN_001624600	81	0.0	81	0.432
>GPLIN_001624700	174	0.0	174	0.552
>GPLIN_001280800	315	0.0	315	0.46
>GPLIN_001280900	1041	0.0	1041	0.535
>GPLIN_001624800	105	0.0	105	0.457
>GPLIN_001624900	393	0.0	393	0.557
>GPLIN_001281000	957	0.0	957	0.519
>GPLIN_001281100	228	0.0	228	0.544
>GPLIN_001281200	264	0.0	264	0.405
>GPLIN_001281300	2463	0.0	2463	0.549
>GPLIN_001281400	696	0.0	696	0.511
>GPLIN_001281500	2007	0.0	2007	0.512
>GPLIN_001625000	210	0.0	210	0.543
>GPLIN_001625100	525	0.0	525	0.606
>GPLIN_001625200	324	0.0	324	0.614
>GPLIN_001281600	1476	0.0	1476	0.449
>GPLIN_001281700	495	0.0	495	0.398
>GPLIN_001281800	1620	0.0	1620	0.475
>GPLIN_001281900	645	0.0	645	0.577
>GPLIN_001282000	2355	0.0	2355	0.437
>GPLIN_001625300	102	0.0	102	0.48
>GPLIN_000376600	1728	0.0	1728	0.46
>GPLIN_000376700	879	0.0	879	0.478
>GPLIN_000376800	489	0.0	489	0.599
>GPLIN_000376900	489	0.0	489	0.519
>GPLIN_000377000	765	0.0	765	0.576
>GPLIN_000377100	711	0.0	711	0.416
>GPLIN_000377200	7668	0.0	7668	0.494
>GPLIN_000377300	1044	0.0	1044	0.477
>GPLIN_000377400	1581	0.0	1581	0.459
>GPLIN_000377500	282	0.0	282	0.511
>GPLIN_000377600	1146	0.0	1146	0.57
>GPLIN_000377700	2895	0.0	2895	0.537
>GPLIN_000377800	885	0.0	885	0.54
>GPLIN_000377900	459	0.0	459	0.597
>GPLIN_000378000	900	0.0	900	0.553
>GPLIN_000378100	978	0.0	978	0.514
>GPLIN_000378200	1143	0.0	1143	0.493
>GPLIN_000378300	7131	0.0	7131	0.547
>GPLIN_000378400	660	0.0	660	0.555
>GPLIN_000378500	1485	0.0	1485	0.518
>GPLIN_000378600	2205	0.0	2205	0.54
>GPLIN_000378700	1632	0.0	1632	0.51
>GPLIN_000378800	630	0.0	630	0.508
>GPLIN_000378900	279	0.0	279	0.577
>GPLIN_000379000	246	0.0	246	0.52
>GPLIN_000379100	1125	0.0	1125	0.543
>GPLIN_000379200	1344	0.0	1344	0.524
>GPLIN_000379300	756	0.0	756	0.505
>GPLIN_000379400	1314	0.0	1314	0.546
>GPLIN_000379500	645	0.0	645	0.505
>GPLIN_000379600	948	0.0	948	0.59
>GPLIN_000379700	903	0.0	903	0.495
>GPLIN_000379800	705	0.0	705	0.489
>GPLIN_000379900	495	0.0	495	0.574
>GPLIN_000380000	552	0.0	552	0.569
>GPLIN_000380100	285	0.0	285	0.558
>GPLIN_000380200	1227	0.0	1227	0.519
>GPLIN_000380300	780	0.0	780	0.438
>GPLIN_000380400	960	0.0	960	0.551
>GPLIN_000380500	1620	0.0	1620	0.527
>GPLIN_000380600	294	0.0	294	0.456
>GPLIN_000380700	948	0.0	948	0.517
>GPLIN_001282100	294	0.0	294	0.466
>GPLIN_001282200	300	0.0	300	0.457
>GPLIN_001282300	1266	0.0	1266	0.45
>GPLIN_001282400	471	0.0	471	0.493
>GPLIN_001625400	510	0.0	510	0.524
>GPLIN_001625500	396	0.0	396	0.48
>GPLIN_001282500	771	0.0	771	0.497
>GPLIN_001282600	687	0.0	687	0.418
>GPLIN_001282700	504	0.0	504	0.524
>GPLIN_001282800	645	0.0	645	0.518
>GPLIN_001625600	267	0.0	267	0.416
>GPLIN_001625700	141	0.0	141	0.39
>GPLIN_001625800	90	0.0	90	0.433
>GPLIN_001282900	1188	0.0	1188	0.481
>GPLIN_001283000	1362	0.0	1362	0.502
>GPLIN_001283100	324	0.0	324	0.478
>GPLIN_001283200	1539	0.0	1539	0.563
>GPLIN_001283300	924	0.0	924	0.514
>GPLIN_001625900	246	0.0	246	0.463
>GPLIN_001626000	468	0.0	468	0.47
>GPLIN_001283400	1119	0.0	1119	0.685
>GPLIN_001283500	954	0.0	954	0.468
>GPLIN_001283600	747	0.0	747	0.482
>GPLIN_001283700	864	0.0	864	0.464
>GPLIN_001283800	891	0.0	891	0.416
